"","admin2","date","iso","household","individual","male","female","infant","child","youth","adult","elderly","fatalities","event","year","admin2pop","individual_norm"
"206","Bor South",Jan 2019,"SSD",912,5368,NA,NA,NA,NA,NA,NA,NA,5,2,2019,315971.201138873,0.0169888900654611
"207","Bor South",Jan 2019,"SSD",92,496,NA,NA,NA,NA,NA,NA,NA,5,2,2019,315971.201138873,0.00156976331454335
"208","Bor South",Jan 2019,"SSD",670,4020,NA,NA,NA,NA,NA,NA,NA,5,2,2019,315971.201138873,0.0127226784767425
"209","Bor South",Nov 2019,"SSD",26,143,NA,NA,NA,NA,NA,NA,NA,0,1,2019,315971.201138873,0.000452572891088102
"210","Bor South",Nov 2018,"SSD",1025,6150,NA,NA,NA,NA,NA,NA,NA,3,4,2018,315971.201138873,0.0194637991621806
"211","Bor South",Nov 2018,"SSD",582,3359,NA,NA,NA,NA,NA,NA,NA,3,4,2018,315971.201138873,0.0106307156724821
"212","Bor South",Nov 2018,"SSD",92,496,NA,NA,NA,NA,NA,NA,NA,3,4,2018,315971.201138873,0.00156976331454335
"213","Bor South",Oct 2019,"SSD",333,1998,NA,NA,NA,NA,NA,NA,NA,1,1,2019,315971.201138873,0.00632336109366453
"214","Bor South",Nov 2019,"SSD",957,5742,NA,NA,NA,NA,NA,NA,NA,0,1,2019,315971.201138873,0.018172542242153
"215","Bor South",Oct 2019,"SSD",922,5570,NA,NA,NA,NA,NA,NA,NA,1,1,2019,315971.201138873,0.0176281888346904
"216","Bor South",Oct 2019,"SSD",1282,4595,NA,NA,NA,NA,NA,NA,NA,1,1,2019,315971.201138873,0.0145424645772715
"217","Bor South",Oct 2019,"SSD",618,3708,NA,NA,NA,NA,NA,NA,NA,1,1,2019,315971.201138873,0.0117352467143684
"218","Bor South",Oct 2019,"SSD",92,506,NA,NA,NA,NA,NA,NA,NA,1,1,2019,315971.201138873,0.00160141176846559
"219","Budi",Jan 2019,"SSD",220,1233,NA,NA,NA,NA,NA,NA,NA,1,1,2019,138379.317596909,0.00891029108549052
"220","Budi",Jan 2019,"SSD",162,902,NA,NA,NA,NA,NA,NA,NA,1,1,2019,138379.317596909,0.00651831513310012
"221","Budi",Jan 2019,"SSD",65,352,NA,NA,NA,NA,NA,NA,NA,1,1,2019,138379.317596909,0.00254373273486834
"222","Cueibet",Oct 2019,"SSD",350,1890,NA,NA,NA,NA,NA,NA,NA,4,1,2019,166808.930716816,0.011330328609375
"223","Cueibet",Oct 2019,"SSD",299,1512,NA,NA,NA,NA,NA,NA,NA,4,1,2019,166808.930716816,0.00906426288750004
"224","Cueibet",Mar 2020,"SSD",65,356,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00213417829890874
"225","Cueibet",Oct 2019,"SSD",498,2739,NA,NA,NA,NA,NA,NA,NA,4,1,2019,166808.930716816,0.0164199841593007
"226","Cueibet",Mar 2020,"SSD",174,957,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00573710289903276
"227","Cueibet",Mar 2020,"SSD",86,568,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00340509346567462
"228","Cueibet",Nov 2019,"SSD",92,506,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00303341072822422
"229","Cueibet",Oct 2019,"SSD",483,3091,NA,NA,NA,NA,NA,NA,NA,4,1,2019,166808.930716816,0.018530182926761
"230","Cueibet",Oct 2019,"SSD",310,1674,NA,NA,NA,NA,NA,NA,NA,4,1,2019,166808.930716816,0.0100354339111608
"231","Cueibet",Nov 2018,"SSD",163,912,NA,NA,NA,NA,NA,NA,NA,2,2,2018,166808.930716816,0.00546733317023812
"232","Cueibet",Mar 2020,"SSD",67,369,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00221211177611608
"233","Cueibet",Nov 2018,"SSD",636,3180,NA,NA,NA,NA,NA,NA,NA,2,2,2018,166808.930716816,0.0190637275014882
"234","Cueibet",Mar 2020,"SSD",93,512,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00306938002539684
"235","Cueibet",Mar 2020,"SSD",18,117,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.000701401294866074
"236","Cueibet",Nov 2019,"SSD",134,884,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00529947645009923
"237","Cueibet",Nov 2019,"SSD",75,488,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00292550283670636
"238","Cueibet",Nov 2019,"SSD",92,598,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00358493995153771
"239","Cueibet",Mar 2020,"SSD",49,245,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00146874630121528
"240","Cueibet",Nov 2019,"SSD",79,521,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00312333397115577
"241","Cueibet",Nov 2019,"SSD",164,1082,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00648646325679566
"242","Cueibet",Jan 2019,"SSD",240,1320,NA,NA,NA,NA,NA,NA,NA,0,1,2019,166808.930716816,0.00791324537797622
"243","Cueibet",Oct 2019,"SSD",646,4264,NA,NA,NA,NA,NA,NA,NA,4,1,2019,166808.930716816,0.025562180524008
"244","Cueibet",Nov 2018,"SSD",406,2436,NA,NA,NA,NA,NA,NA,NA,2,2,2018,166808.930716816,0.0146035346520834
"245","Cueibet",Mar 2020,"SSD",72,426,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00255382009925596
"246","Cueibet",Nov 2019,"SSD",30,162,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.000971171023660718
"247","Cueibet",Nov 2018,"SSD",333,1665,NA,NA,NA,NA,NA,NA,NA,2,2,2018,166808.930716816,0.00998147996540183
"248","Cueibet",Oct 2019,"SSD",555,3108,NA,NA,NA,NA,NA,NA,NA,4,1,2019,166808.930716816,0.0186320959354167
"249","Cueibet",Oct 2019,"SSD",40,240,NA,NA,NA,NA,NA,NA,NA,4,1,2019,166808.930716816,0.00143877188690477
"250","Cueibet",Nov 2019,"SSD",97,526,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00315330838546628
"251","Cueibet",Jan 2019,"SSD",428,2736,NA,NA,NA,NA,NA,NA,NA,0,1,2019,166808.930716816,0.0164019995107144
"252","Cueibet",Jan 2019,"SSD",300,1620,NA,NA,NA,NA,NA,NA,NA,0,1,2019,166808.930716816,0.00971171023660718
"253","Cueibet",Jan 2019,"SSD",30,169,NA,NA,NA,NA,NA,NA,NA,0,1,2019,166808.930716816,0.00101313520369544
"254","Cueibet",Mar 2020,"SSD",98,539,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00323124186267362
"255","Cueibet",Mar 2020,"SSD",32,176,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00105509938373016
"256","Cueibet",Mar 2020,"SSD",24,158,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.000947191492212305
"257","Cueibet",Nov 2019,"SSD",72,468,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.0028056051794643
"258","Cueibet",Mar 2020,"SSD",128,673,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00403455616619545
"259","Cueibet",Mar 2020,"SSD",22,143,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.000857268249280757
"260","Cueibet",Nov 2019,"SSD",70,448,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00268570752222223
"261","Cueibet",Mar 2020,"SSD",152,1019,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00610878563648316
"262","Cueibet",Mar 2020,"SSD",73,392,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00234999408194445
"263","Cueibet",Jan 2019,"SSD",250,1349,NA,NA,NA,NA,NA,NA,NA,0,1,2019,166808.930716816,0.00808709698097721
"264","Cueibet",Mar 2020,"SSD",43,275,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00164859278707838
"265","Cueibet",Mar 2020,"SSD",102,563,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.0033751190513641
"266","Cueibet",Jan 2019,"SSD",32,170,NA,NA,NA,NA,NA,NA,NA,0,1,2019,166808.930716816,0.00101913008655754
"267","Cueibet",Mar 2020,"SSD",37,192,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00115101750952381
"268","Cueibet",Mar 2020,"SSD",41,220,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.0013188742296627
"269","Cueibet",Oct 2019,"SSD",32,171,NA,NA,NA,NA,NA,NA,NA,4,1,2019,166808.930716816,0.00102512496941965
"270","Cueibet",Mar 2020,"SSD",19,122,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00073137570917659
"271","Cueibet",Mar 2020,"SSD",75,488,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00292550283670636
"272","Cueibet",Mar 2020,"SSD",128,832,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00498774254126986
"273","Cueibet",Mar 2020,"SSD",300,1620,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00971171023660718
"274","Cueibet",Nov 2018,"SSD",49,271,NA,NA,NA,NA,NA,NA,NA,2,2,2018,166808.930716816,0.00162461325562997
"275","Cueibet",Nov 2018,"SSD",348,1740,NA,NA,NA,NA,NA,NA,NA,2,2,2018,166808.930716816,0.0104310961800596
"276","Cueibet",Nov 2019,"SSD",295,1600,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00959181257936512
"277","Cueibet",Jan 2019,"SSD",336,1814,NA,NA,NA,NA,NA,NA,NA,0,1,2019,166808.930716816,0.0108747175118552
"278","Cueibet",Mar 2020,"SSD",40,243,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00145675653549108
"279","Cueibet",Mar 2020,"SSD",138,878,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00526350715292661
"280","Cueibet",Nov 2019,"SSD",100,650,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00389667386036708
"281","Cueibet",Nov 2019,"SSD",240,1296,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00776936818928575
"282","Cueibet",Mar 2020,"SSD",250,1625,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.0097416846509177
"283","Cueibet",Mar 2020,"SSD",310,1674,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.0100354339111608
"284","Cueibet",Nov 2019,"SSD",120,768,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00460407003809526
"285","Cueibet",Mar 2020,"SSD",60,326,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00195433181304564
"286","Cueibet",Nov 2019,"SSD",250,1350,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00809309186383932
"287","Cueibet",Nov 2019,"SSD",29,163,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.000977165906522821
"288","Cueibet",Jan 2019,"SSD",361,1902,NA,NA,NA,NA,NA,NA,NA,0,1,2019,166808.930716816,0.0114022672037203
"289","Cueibet",Mar 2020,"SSD",83,400,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00239795314484128
"290","Cueibet",Mar 2020,"SSD",42,231,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00138481794114584
"291","Cueibet",Nov 2019,"SSD",242,1549,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00928607355339785
"292","Cueibet",Mar 2020,"SSD",48,307,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.00184042903866568
"293","Cueibet",Mar 2020,"SSD",123,812,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.0048678448840278
"294","Cueibet",Nov 2019,"SSD",169,930,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00557524106175598
"295","Cueibet",Mar 2020,"SSD",350,1890,NA,NA,NA,NA,NA,NA,NA,1,1,2020,166808.930716816,0.011330328609375
"296","Cueibet",Jan 2019,"SSD",647,4030,NA,NA,NA,NA,NA,NA,NA,0,1,2019,166808.930716816,0.0241593779342759
"297","Cueibet",Nov 2019,"SSD",118,809,NA,NA,NA,NA,NA,NA,NA,1,2,2019,166808.930716816,0.00484986023544149
"298","Duk",Mar 2020,"SSD",29,155,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0.00166167088646172
"299","Duk",Mar 2020,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0
"300","Duk",Nov 2019,"SSD",437,3616,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.0387651737125522
"301","Duk",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0
"302","Duk",Nov 2019,"SSD",174,1049,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.0112457597412797
"303","Duk",Nov 2019,"SSD",679,3638,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.0390010237738564
"304","Duk",Jan 2019,"SSD",230,798,NA,NA,NA,NA,NA,NA,NA,1,1,2019,93279.6026354227,0.00855492495094486
"305","Duk",Mar 2020,"SSD",198,991,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0.010623973216023
"306","Duk",Nov 2019,"SSD",277,1525,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.0163486974313169
"307","Duk",Mar 2020,"SSD",32,168,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0.00180103683177787
"308","Duk",Mar 2020,"SSD",590,2980,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0.0319469628493931
"309","Duk",Nov 2019,"SSD",165,991,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.010623973216023
"310","Duk",Mar 2020,"SSD",175,1049,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0.0112457597412797
"311","Duk",Mar 2020,"SSD",188,1107,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0.0118675462665363
"312","Duk",Nov 2019,"SSD",646,4929,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.0528411341894828
"313","Duk",Jan 2019,"SSD",1605,8417,NA,NA,NA,NA,NA,NA,NA,1,1,2019,93279.6026354227,0.0902340893635375
"314","Duk",Nov 2019,"SSD",649,3244,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.034777163585044
"315","Duk",Nov 2019,"SSD",331,2317,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.0248392996382697
"316","Duk",Jan 2019,"SSD",733,4396,NA,NA,NA,NA,NA,NA,NA,1,1,2019,93279.6026354227,0.0471271304315208
"317","Duk",Nov 2019,"SSD",45,140,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.00150086402648156
"318","Duk",Nov 2019,"SSD",168,1009,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.0108169414479992
"319","Duk",Nov 2019,"SSD",65,182,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.00195112323442602
"320","Duk",Mar 2020,"SSD",324,1948,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0.0208834508827576
"321","Duk",Nov 2019,"SSD",436,2181,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.0233813174411162
"322","Duk",Jan 2019,"SSD",787,5002,NA,NA,NA,NA,NA,NA,NA,1,1,2019,93279.6026354227,0.0536237275747196
"323","Duk",Mar 2020,"SSD",646,4929,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0.0528411341894828
"324","Duk",Mar 2020,"SSD",38,197,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0.00211193009440619
"325","Duk",Nov 2019,"SSD",54,288,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.0030874917116192
"326","Duk",Mar 2020,"SSD",425,2550,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0.0273371661966283
"327","Duk",Jan 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,1,1,2019,93279.6026354227,0
"328","Duk",Mar 2020,"SSD",659,3493,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0.0374465574607148
"329","Duk",Mar 2020,"SSD",168,1009,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0.0108169414479992
"330","Duk",Mar 2020,"SSD",49,266,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0.00285164165031495
"331","Duk",Mar 2020,"SSD",270,1349,NA,NA,NA,NA,NA,NA,NA,2,2,2020,93279.6026354227,0.014461896940883
"332","Duk",Nov 2019,"SSD",225,1249,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.0133898512076819
"333","Duk",Nov 2019,"SSD",51,150,NA,NA,NA,NA,NA,NA,NA,0,1,2019,93279.6026354227,0.00160806859980167
"334","Duk",Jan 2019,"SSD",1083,8845,NA,NA,NA,NA,NA,NA,NA,1,1,2019,93279.6026354227,0.0948224451016383
"335","Gogrial East",Mar 2020,"SSD",237,1234,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00878752690853416
"336","Gogrial East",Mar 2020,"SSD",53,120,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.000854540704233468
"337","Gogrial East",Mar 2020,"SSD",78,203,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00144559802466162
"338","Gogrial East",Mar 2020,"SSD",58,312,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00222180583100702
"339","Gogrial East",Mar 2020,"SSD",192,1035,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00737041357401366
"340","Gogrial East",Mar 2020,"SSD",37,200,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00142423450705578
"341","Gogrial East",Mar 2020,"SSD",380,2051,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.014605524869857
"342","Gogrial East",Mar 2020,"SSD",264,1425,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.0101476708627724
"343","Gogrial East",Mar 2020,"SSD",66,337,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00239983514438899
"344","Gogrial East",Mar 2020,"SSD",75,457,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00325437584862246
"345","Gogrial East",Mar 2020,"SSD",204,894,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00636632824653934
"346","Gogrial East",Mar 2020,"SSD",77,415,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00295528660214074
"347","Gogrial East",Mar 2020,"SSD",20,104,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.000740601943669006
"348","Gogrial East",Mar 2020,"SSD",160,532,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00378846378876838
"349","Gogrial East",Mar 2020,"SSD",276,981,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.0069858702571086
"350","Gogrial East",Mar 2020,"SSD",91,491,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00349649571482194
"351","Gogrial East",Mar 2020,"SSD",21,111,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.000790450151415958
"352","Gogrial East",Mar 2020,"SSD",248,1240,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00883025394374584
"353","Gogrial East",Mar 2020,"SSD",53,285,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00202953417255449
"354","Gogrial East",Mar 2020,"SSD",19,102,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.000726359598598448
"355","Gogrial East",Mar 2020,"SSD",54,293,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00208650355283672
"356","Gogrial East",Mar 2020,"SSD",41,219,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00155953678522608
"357","Gogrial East",Mar 2020,"SSD",19,100,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00071211725352789
"358","Gogrial East",Mar 2020,"SSD",48,261,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00185862603170779
"359","Gogrial East",Mar 2020,"SSD",78,419,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00298377129228186
"360","Gogrial East",Mar 2020,"SSD",66,317,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00225741169368341
"361","Gogrial East",Mar 2020,"SSD",55,297,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00211498824297783
"362","Gogrial East",Mar 2020,"SSD",38,162,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00115362995071518
"363","Gogrial East",Mar 2020,"SSD",57,306,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00217907879579534
"364","Gogrial East",Mar 2020,"SSD",338,1827,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.0130103822219546
"365","Gogrial East",Mar 2020,"SSD",47,254,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00180877782396084
"366","Gogrial East",Mar 2020,"SSD",205,1392,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00991267216910823
"367","Gogrial East",Mar 2020,"SSD",291,1574,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.011208725570529
"368","Gogrial East",Mar 2020,"SSD",5,27,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00019227165845253
"369","Gogrial East",Mar 2020,"SSD",57,297,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00211498824297783
"370","Gogrial East",Mar 2020,"SSD",56,302,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00215059410565423
"371","Gogrial East",Mar 2020,"SSD",38,253,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00180165665142556
"372","Gogrial East",Mar 2020,"SSD",52,279,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00198680713734281
"373","Gogrial East",Mar 2020,"SSD",47,255,NA,NA,NA,NA,NA,NA,NA,2,2,2020,140426.312527314,0.00181589899649612
"374","Guit",Jan 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,28,1,2019,37386.2594858129,0
"375","Guit",Nov 2018,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,3,2018,37386.2594858129,0
"376","Guit",Nov 2018,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,3,2018,37386.2594858129,0
"377","Guit",Nov 2018,"SSD",50,350,NA,NA,NA,NA,NA,NA,NA,0,3,2018,37386.2594858129,0.00936172820746659
"378","Guit",Jan 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,28,1,2019,37386.2594858129,0
"379","Guit",Jan 2019,"SSD",40,280,NA,NA,NA,NA,NA,NA,NA,28,1,2019,37386.2594858129,0.00748938256597327
"380","Guit",Nov 2018,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,3,2018,37386.2594858129,0
"381","Guit",Nov 2018,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,3,2018,37386.2594858129,0
"382","Guit",Nov 2018,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,3,2018,37386.2594858129,0
"383","Guit",Jan 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,28,1,2019,37386.2594858129,0
"384","Guit",Jan 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,28,1,2019,37386.2594858129,0
"385","Guit",Nov 2018,"SSD",70,652,NA,NA,NA,NA,NA,NA,NA,0,3,2018,37386.2594858129,0.0174395622607663
"386","Guit",Jan 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,28,1,2019,37386.2594858129,0
"387","Guit",Jan 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,28,1,2019,37386.2594858129,0
"388","Guit",Jan 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,28,1,2019,37386.2594858129,0
"389","Guit",Nov 2018,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,3,2018,37386.2594858129,0
"390","Ikotos",Jan 2019,"SSD",154,947,NA,NA,NA,NA,NA,NA,NA,4,1,2019,103380.196449637,0.00916036177645825
"391","Ikotos",Jan 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,4,1,2019,103380.196449637,0
"392","Ikotos",Jan 2019,"SSD",84,514,NA,NA,NA,NA,NA,NA,NA,4,1,2019,103380.196449637,0.00497193870443458
"393","Ikotos",Jan 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,4,1,2019,103380.196449637,0
"394","Ikotos",Jan 2019,"SSD",71,426,NA,NA,NA,NA,NA,NA,NA,4,1,2019,103380.196449637,0.00412071184453138
"395","Ikotos",Jan 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,4,1,2019,103380.196449637,0
"396","Juba",Mar 2020,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,3,2020,514769.992749985,0
"397","Juba",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,5,2019,514769.992749985,0
"398","Juba",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,5,2019,514769.992749985,0
"399","Juba",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,5,2019,514769.992749985,0
"400","Juba",Nov 2019,"SSD",732,3649,NA,NA,NA,NA,NA,NA,NA,2,5,2019,514769.992749985,0.00708860277675948
"401","Juba",Nov 2019,"SSD",1342,5082,NA,NA,NA,NA,NA,NA,NA,2,5,2019,514769.992749985,0.00987237032378505
"402","Juba",Mar 2020,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,0,3,2020,514769.992749985,0
"403","Juba",Nov 2019,"SSD",420,2940,NA,NA,NA,NA,NA,NA,NA,2,5,2019,514769.992749985,0.00571128861706573
"404","Juba",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,5,2019,514769.992749985,0
"405","Juba",Nov 2019,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,2,5,2019,514769.992749985,0
"406","Juba",Apr 2018,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,4,6,2018,514769.992749985,0
"407","Juba",Apr 2018,"SSD",951,5234,NA,NA,NA,NA,NA,NA,NA,4,6,2018,514769.992749985,0.0101676478305177
"408","Juba",Apr 2018,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,4,6,2018,514769.992749985,0
"409","Juba",Apr 2018,"SSD",0,0,NA,NA,NA,NA,NA,NA,NA,4,6,2018,514769.992749985,0
